x_um,y_um
2112.3040608578312,402.72993598514745
2114.119033156266,404.0758984867181
2115.934005454701,405.40713512694373
2117.7489777531364,406.72158618768265
2119.563950051571,408.0171919507918
2121.378922350006,409.2918926981302
2123.1938946484406,410.543628711555
2125.008866946876,411.770340272925
2126.8238392453104,412.969967664097
2128.6388115437458,414.14045116693
2130.4537838421807,415.27973106328125
2132.2687561406156,416.3857476350089
2134.0837284390504,417.45644116397085
2135.8987007374853,418.4897567584543
2137.7136730359202,419.48447177376755
2139.528645334355,420.4411344013584
2141.3436176327905,421.36051965024564
2143.158589931225,422.24340252944774
2144.9735622296603,423.0905580479841
2146.7885345280947,423.9027612148728
2148.60350682653,424.6807870391334
2150.418479124965,425.4254105297842
2152.2334514234,426.13740669584416
2154.0484237218348,426.81755054633214
2155.8633960202696,427.4666170902669
2157.6783683187045,428.0853813366671
2159.4933406171394,428.67461829455186
2161.308312915575,429.23510297293984
2163.1232852140092,429.7676103808497
2164.9382575124446,430.27291552730054
2166.753229810879,430.7517934213107
2168.5682021093144,431.20501907189964
2170.383174407749,431.63336748808575
2172.198146706184,432.0376136788879
2174.013119004619,432.418532653325
2175.828091303054,432.77689942041553
2177.643063601489,433.1134889891788
2179.4580358999237,433.4290763686332
2181.2730081983586,433.7244365677978
2183.0879804967935,434.00034459569116
2184.902952795229,434.2575754613326
2186.7179250936633,434.49690417374023
2188.5328973920987,434.71910574193333
2190.347869690533,434.9249551749306
2192.1628419889685,435.1152274817507
2193.9778142874034,435.2906976714128
2195.7927865858383,435.45214075293535
2197.607758884273,435.60033173533725
2199.422731182708,435.73604562763745
2201.237703481143,435.8600574388544
2203.052675779578,435.97314217800744
2204.867648078013,436.07607485411506
2206.6826203764476,436.169630476196
2208.497592674883,436.2545840532693
2210.3125649733174,436.3317105943536
2212.1275372717528,436.40178510846766
2213.942509570187,436.4655826046304
2215.7574818686226,436.52387809186087
2217.5724541670575,436.57744657917743
2219.3874264654924,436.62706307559904
2221.2023987639272,436.6735025901447
2223.017371062362,436.717540131833
2224.832343360797,436.75995070968276
2226.647315659232,436.80150933271295
2228.4622879576673,436.8429910099422
2230.2772602561017,436.88517075038936
2232.092232554537,436.9288235630734
2233.9072048529715,436.974724457013
2235.722177151407,437.0236484412269
2237.5371494498418,437.07637052473405
2239.3521217482767,437.1336657165532
2241.1670940467116,437.19630902570304
2242.9820663451464,437.26507546120257
2244.7970386435813,437.3407400320705
2246.6120109420162,437.42386634484006
2248.426983240451,437.51392593177655
2250.241955538886,437.6100387202378
2252.0569278373214,437.71132446872366
2253.871900135756,437.8169029357334
2255.686872434191,437.9258938797667
2257.5018447326256,438.0374170593233
2259.316817031061,438.1505922329027
2261.131789329496,438.2645391590044
2262.9467616279308,438.3783775961281
2264.7617339263657,438.4912273027734
2266.5767062248005,438.6022080374399
2268.3916785232354,438.710439558627
2270.2066508216703,438.8150416248347
2272.0216231201057,438.9151339945622
2273.83659541854,439.0098364263091
2275.6515677169755,439.09826867857527
2277.46654001541,439.17955050986006
2279.2815123138453,439.25280167866316
2281.0964846122797,439.31714194348416
2282.911456910715,439.3716910628228
2284.72642920915,439.4155687951783
2286.541401507585,439.44789489905054
2288.3563738060197,439.467789132939
2290.1713461044546,439.47437125534327
2291.9863184028895,439.4667610247631
2293.8012907013244,439.444078199698
2295.61626299976,439.4054425386474
2297.431235298194,439.34997380011094
2299.2462075966296,439.27679174258844
2301.061179895064,439.18501612457936
2302.8761521934994,439.07376670458314
2304.6911244919343,438.94216324109954
2306.506096790369,438.7893254926281
2308.321069088804,438.61437321766846
2310.136041387239,438.4164261747202
2311.951013685674,438.19460412228284
2313.7659859841087,437.9480268188561
2315.580958282544,437.6758140229392
2317.3959305809785,437.3770854930323
2319.210902879414,437.0509609876345
2321.0258751778483,436.69656026524586
2322.8408474762837,436.31300308436556
2324.655819774718,435.8994092034934
2326.4707920731535,435.4548983811287
2328.2857643715884,434.97859037577155
2330.1007366700233,434.4696049459211
2331.915708968458,433.9270618500772
2333.730681266893,433.3500808467393
2335.545653565328,432.7377816944071
2337.360625863763,432.08928415158005
2339.175598162198,431.40370797675763
2340.9905704606326,430.68017292844
2342.805542759068,429.91779876512595
2344.6205150575024,429.1157052453159
2346.4354873559378,428.27301212750865
2348.2504596543727,427.38883917020445
2350.0654319528076,426.46230613190244
2351.8804042512425,425.49253277110256
2353.6953765496773,424.4786388463041
2355.5103488481122,423.41974411600677
2357.325321146547,422.31496833871034
2359.1402934449825,421.1634312729137
