step,time_s,coupling_iter,disp_abs,disp_rel,load_abs,load_rel,solid_time_s,fluid_time_s,disp_max,load_guess_max,load_return_max,force_omega
1,0.008,1,0.0,0.0,0.003187278972005169,0.11785113019775793,0.02840866195037961,2.5498012750176713,0.0,0.0,0.010315819715765092,0.5
