step,time_s,coupling_iter,disp_abs,disp_rel,load_abs,load_rel,solid_time_s,fluid_time_s,disp_max,load_guess_max,load_return_max,force_omega
1,0.008,1,0.0,0.0,68215.15226143827,1.0,0.031781792058609426,0.8416671870509163,0.0,0.0,32223.29061610875,0.5
1,0.008,2,0.010938436126400037,1.0,35125.5382499496,0.5075575554200289,0.6176950179506093,0.2473562500672415,0.006237446026084782,16111.645308054374,32825.484858736665,0.5
1,0.008,3,0.0058733591355389385,0.3494893856226601,17574.67028991555,0.25193542065081026,0.5729675269685686,0.2979626910528168,0.009459853162575863,24840.573899754883,33264.018690352685,0.5
1,0.008,4,0.0029349725364753256,0.14869846373321985,8784.622880145045,0.12542399182089725,0.12122555100359023,0.23090824310202152,0.011061536826725579,29272.163584783608,33486.50497493525,0.5
1,0.008,5,0.00146543360273258,0.06911820976394187,4392.379114590757,0.0625867528710184,0.5462655660230666,0.25784087600186467,0.011859698915715975,31491.28315324469,33598.49160752445,0.5
1,0.008,6,0.0007318513032287256,0.033367502412742285,2195.9290162927555,0.031258139232267335,0.544690249953419,0.24813434609677643,0.012258139477451867,32600.87947339137,33654.64487247672,0.5
1,0.008,7,0.00036580041495272854,0.01640468402817149,1098.028224156421,0.015622094912648599,0.4814223289722577,0.26465013390406966,0.012457176300272673,33155.92936157996,33682.76298039247,0.5
1,0.008,8,0.00018282367482423513,0.008132291556797669,548.9852084307337,0.0078086666735745856,0.4930014220299199,0.27813570701982826,0.012556658407211124,33433.39746425213,33696.83049421147,0.5
1,0.008,9,9.14085383392928e-05,0.004049547911527857,274.5103756135474,0.0039040936507604676,0.11317129503004253,0.2477447489509359,0.012606386116544396,33572.16055516418,33703.86692152067,0.5
